target_project_id,in_degree,in_strength,target_coverage,target_role,target_category_label,target_category_source,cumulative_weight_share
290227969,3,3430,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.0246808755594571
71133469,4,2335,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.0414825794752975
927442,18,2188,0.0612244897959183,seed_project,"Object Oriented,Relational",seed_manifest,0.0572265315814468
168736310,1,2177,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.0728913321916329
354090893,3,2043,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.0875919236691755
354129853,1,2017,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.102105429792623
383875967,1,2014,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.1165973491444442
540262346,1,2012,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.1310748773151812
355030559,1,2009,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.1455308187142918
355035157,1,2009,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.1599867601134025
354126484,1,2008,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.174435505921971
354094562,1,2007,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.1888770561399974
354125784,1,2006,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.2033114107674817
355032495,1,2006,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.2177457653949659
354136133,1,2005,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.2321729244319081
490557661,1,2005,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.2466000834688503
355015152,1,2004,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.2610200469152503
323830219,2,2003,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.2754328147711082
355033263,1,2002,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.289838387036424
354080507,1,2000,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.3042295681206556
354123935,1,1999,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.3186135536143451
355027797,1,1997,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.3329831479269504
457577836,1,1431,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.343280037992718
125238132,1,1118,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.3513247082188035
6207167,12,1110,0.0408163265306122,expanded_target_project,not_in_dbms_metadata,unavailable,0.359311813720552
105088940,3,1054,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.3668959661519421
27576132,10,1026,0.0340136054421768,expanded_target_project,not_in_dbms_metadata,unavailable,0.3742786420481528
298565987,3,893,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.3807043044022623
1064563,25,869,0.0850340136054421,expanded_target_project,not_in_dbms_metadata,unavailable,0.3869572725833609
688586835,1,858,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.3931310892684962
31315121,5,853,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.399268928000921
166282681,1,836,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.4052844416941298
225690537,1,803,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.4110625008994488
276685482,1,785,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.4167110394750097
306769011,2,782,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.4223379912789443
358917250,11,726,0.0374149659863945,expanded_target_project,not_in_dbms_metadata,unavailable,0.4275619900125203
507775,13,721,0.0442176870748299,seed_project,Document#dbdbio>|<dbengines#Search Engine,seed_manifest,0.4327500107933858
197814629,34,692,0.1156462585034013,expanded_target_project,not_in_dbms_metadata,unavailable,0.4377293594485299
67836789,14,680,0.0476190476190476,expanded_target_project,not_in_dbms_metadata,unavailable,0.4426223610171687
13258039,1,680,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.4475153625858074
6934395,23,642,0.0782312925170068,seed_project,Key-value,seed_manifest,0.4521349317138458
27522271,27,639,0.0918367346938775,expanded_target_project,not_in_dbms_metadata,unavailable,0.4567329140702577
28366058,6,623,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.4612157669779959
205564111,5,610,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.4656050772086865
4524181,7,604,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.4699512138961244
141339868,4,604,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.4742973505835623
83502071,1,579,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.4784635975074474
23357588,21,550,0.0714285714285714,expanded_target_project,not_in_dbms_metadata,unavailable,0.4824211723056111
602665730,1,523,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.4861844661591377
27729907,18,520,0.0612244897959183,expanded_target_project,not_in_dbms_metadata,unavailable,0.4899261732410379
537800,8,482,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.4933944478823377
24063576,2,473,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.4967979622087585
192625525,12,461,0.0408163265306122,expanded_target_project,not_in_dbms_metadata,unavailable,0.5001151294486739
832680,11,444,0.0374149659863945,expanded_target_project,not_in_dbms_metadata,unavailable,0.5033099716493733
263991304,3,442,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.5064904226689885
23096959,32,440,0.1088435374149659,expanded_target_project,not_in_dbms_metadata,unavailable,0.5096564825075194
287743349,10,435,0.0340136054421768,expanded_target_project,not_in_dbms_metadata,unavailable,0.5127865643933398
241268229,1,434,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.515909450688618
6838921,8,428,0.0272108843537414,seed_project,Key-value#dbdbio>|<dbengines#Time Series,seed_manifest,0.5189891634406436
241092383,7,425,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.5220472894210428
3678731,10,409,0.0340136054421768,expanded_target_project,not_in_dbms_metadata,unavailable,0.5249902859527682
407242578,2,408,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.5279260868939514
27096595,7,402,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.530818714291882
187086161,6,402,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.5337113416898125
3060959,8,398,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.5365751867255746
2045207,23,392,0.0782312925170068,expanded_target_project,not_in_dbms_metadata,unavailable,0.539395858218084
113678857,8,386,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.5421733561673406
17165658,12,384,0.0408163265306122,seed_project,Relational,seed_manifest,0.5449364629355131
288487894,10,380,0.0340136054421768,expanded_target_project,not_in_dbms_metadata,unavailable,0.5476707873415171
19257422,2,366,0.0068027210884353,seed_project,Relational#dbdbio>|<dbengines#Time Series,seed_manifest,0.5503043734799316
341631350,6,360,0.0204081632653061,seed_project,Document,seed_manifest,0.5528947860750932
27729926,11,340,0.0374149659863945,expanded_target_project,not_in_dbms_metadata,unavailable,0.5553412868594125
560750575,1,326,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.5576870493761423
33816473,6,323,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.5600112251212457
571342238,3,319,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.5623066185041806
4463453,19,312,0.064625850340136,expanded_target_project,not_in_dbms_metadata,unavailable,0.5645516427533208
259445878,9,307,0.0306122448979591,expanded_target_project,not_in_dbms_metadata,unavailable,0.5667606890497503
288485773,9,305,0.0306122448979591,expanded_target_project,not_in_dbms_metadata,unavailable,0.5689553441650956
388946490,6,303,0.0204081632653061,seed_project,Relational,seed_manifest,0.5711356080993567
14367737,7,297,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.5732726984903651
5349565,6,297,0.0204081632653061,seed_project,"Wide column,Relational,Key-value,Document",seed_manifest,0.5754097888813735
323231688,4,292,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.5775109013196713
137814779,1,291,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.579604818167427
11131631,1,287,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.5816699526530142
393288578,2,278,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.5836703268237224
189476904,10,271,0.0340136054421768,expanded_target_project,not_in_dbms_metadata,unavailable,0.5856203318606358
35894511,5,260,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.587491185401586
137444487,1,254,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.5893188653992834
6818061,5,245,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.5910817850821017
20300177,32,244,0.1088435374149659,expanded_target_project,not_in_dbms_metadata,unavailable,0.5928375091743779
5695907,20,237,0.0680272108843537,expanded_target_project,not_in_dbms_metadata,unavailable,0.5945428641328594
133411492,1,237,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.5962482190913408
113678408,11,235,0.0374149659863945,expanded_target_project,not_in_dbms_metadata,unavailable,0.597939182868738
434708679,2,234,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.5996229510555932
545901542,1,232,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.601292328061364
28992330,3,231,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.6029545094765928
11061773,6,229,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.6046022997107373
120538653,7,227,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.6062356987637976
33832372,6,227,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.6078690978168578
62350380,4,227,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.6095024968699181
27522241,19,210,0.064625850340136,expanded_target_project,not_in_dbms_metadata,unavailable,0.6110135708837624
201517171,6,209,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.6125174493070646
215108366,1,205,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6139925453681984
7823926,15,204,0.0510204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.61546044583879
22446506,5,204,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.6169283463093816
206483,5,203,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.6183890511894311
51905353,28,201,0.0952380952380952,expanded_target_project,not_in_dbms_metadata,unavailable,0.6198353648883964
100656827,1,201,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6212816785873617
392728007,1,201,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6227279922863269
577850152,1,201,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6241743059852922
2928948,5,196,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.6255846417315469
75104123,2,195,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.6269877818872595
242202166,8,194,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.6283837264524299
23206290,6,193,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.6297724754270583
6930489,1,193,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6311612244016866
2410676,13,192,0.0442176870748299,expanded_target_project,not_in_dbms_metadata,unavailable,0.6325427777857728
125266328,3,190,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.6339099399887749
41986369,3,190,0.010204081632653,seed_project,Key-value#dbdbio>|<dbengines#Relational,seed_manifest,0.6352771021917769
166515022,13,189,0.0442176870748299,seed_project,Relational,seed_manifest,0.6366370688042368
24776728,2,189,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.6379970354166966
128842710,1,189,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6393570020291566
29102367,8,188,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.6407097730510743
14696091,3,184,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.6420337617108236
158256479,9,182,0.0306122448979591,expanded_target_project,not_in_dbms_metadata,unavailable,0.6433433591894887
359812205,1,182,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6446529566681538
27522295,13,179,0.0442176870748299,expanded_target_project,not_in_dbms_metadata,unavailable,0.6459409673751925
198288319,4,176,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.6472073913106049
203697873,1,173,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6484522284743909
60246359,16,170,0.0544217687074829,seed_project,Relational,seed_manifest,0.6496754788665505
213836768,3,170,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.6508987292587103
265444433,1,169,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6521147840603279
7833168,1,169,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6533308388619454
15500883,8,163,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.6545037201203103
159907380,2,162,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.655669405788133
224592887,1,162,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6568350914559558
72087685,1,162,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6580007771237786
997338,8,161,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.6591592672010592
18210201,5,161,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.6603177572783399
27889694,1,161,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6614762473556205
192624594,10,160,0.0340136054421768,expanded_target_project,not_in_dbms_metadata,unavailable,0.662627541842359
220391287,4,160,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.6637788363290975
23088740,8,159,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.6649229352252939
185861173,4,158,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.6660598385309482
89943162,2,158,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.6671967418366025
3370128,9,157,0.0306122448979591,expanded_target_project,not_in_dbms_metadata,unavailable,0.6683264495517147
196414933,6,157,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.6694561572668268
244496643,1,156,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.670578669391397
1362490,15,154,0.0510204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.6716867903348828
257485422,7,154,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.6727949112783687
4950187,11,153,0.0374149659863945,expanded_target_project,not_in_dbms_metadata,unavailable,0.6738958366313124
295620416,1,153,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6749967619842561
416051323,1,153,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6760976873371998
131347954,1,150,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6771770259185171
65046532,1,149,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6782491689092924
80179724,1,146,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6792997251284413
11939484,6,145,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.680343085757048
30676648,4,145,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.6813864463856548
58146669,2,145,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.6824298070142617
94702898,5,144,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.6834659720523263
390240657,1,143,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6844949414998489
201584981,2,140,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.6855023241757451
212936374,5,137,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.6864881200800149
57920736,4,136,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.6874667203937427
433273516,6,135,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.6884381251169284
206371,7,134,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.6894023342495719
84517704,8,133,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.6903593477916733
38488726,2,133,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.6913163613337746
295909370,1,132,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.692266179285334
299276319,1,132,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.6932159972368932
35700771,6,131,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.6941586195979104
48833910,6,131,0.0204081632653061,seed_project,Key-value,seed_manifest,0.6951012419589275
51620247,5,130,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.6960366687294026
5663857,4,130,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.6969720954998777
1126087,2,130,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.6979075222703527
10637896,8,129,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.6988357534502857
19608522,6,129,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.6997639846302186
223490876,3,129,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.7006922158101515
37326770,8,128,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.7016132513995423
22531552,3,127,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.7025270913983911
167615437,1,127,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7034409313972397
53311716,3,126,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.7043475758055464
193784341,2,126,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.705254220213853
724712,25,125,0.0850340136054421,expanded_target_project,not_in_dbms_metadata,unavailable,0.7061536690316175
31986253,2,125,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.7070531178493819
35197979,2,125,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.7079525666671463
32538871,9,124,0.0306122448979591,expanded_target_project,not_in_dbms_metadata,unavailable,0.7088448198943688
34933072,1,123,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.709729877531049
6093316,4,120,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.7105933483961029
62774726,1,120,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7114568192611568
6247705,10,119,0.0340136054421768,expanded_target_project,not_in_dbms_metadata,unavailable,0.7123130945356685
68465360,2,119,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.7131693698101803
240151150,1,118,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7140184494941499
46122460,1,118,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7148675291781197
27522282,13,117,0.0442176870748299,expanded_target_project,not_in_dbms_metadata,unavailable,0.7157094132715472
94262864,6,116,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.7165441017744326
66030306,2,114,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.7173643990962338
364003912,1,114,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7181846964180351
487074429,1,114,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7190049937398362
55077261,4,113,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.7198180954710953
17170044,2,113,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.7206311972023544
11233996,2,112,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.7214371033430713
150154628,1,112,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7222430094837884
210716005,7,111,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.7230417200339632
22734848,2,111,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.723840430584138
541433150,1,111,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7246391411343129
3432266,2,110,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.7254306560939456
159271175,5,107,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.726200584281952
8507859,3,107,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.7269705124699584
29326047,3,105,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.7277260494768806
22360263,8,104,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.7284743908932606
357723952,1,104,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7292227323096406
27890669,8,102,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.7299566825449365
9120526,7,102,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.7306906327802323
60111626,5,102,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.731424583015528
412240914,4,101,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.7321513376602817
343429164,1,101,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7328780923050354
25777459,4,100,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.733597651359247
283325,10,99,0.0340136054421768,expanded_target_project,not_in_dbms_metadata,unavailable,0.7343100148229165
12191244,1,99,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.735022378286586
132145189,7,98,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.7357275461597134
52034309,6,98,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.7364327140328407
14210523,1,98,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7371378819059681
190416463,24,96,0.0816326530612244,expanded_target_project,not_in_dbms_metadata,unavailable,0.7378286585980112
76214676,2,96,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.7385194352900543
268274269,1,96,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7392102119820974
80640282,1,96,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7399009886741404
200299178,7,95,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.7405845697756415
16489874,1,95,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7412681508771425
37489525,1,95,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7419517319786435
2888818,10,94,0.0340136054421768,expanded_target_project,not_in_dbms_metadata,unavailable,0.7426281174896023
21440127,1,94,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7433045030005613
3072629,1,94,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7439808885115201
138754790,14,92,0.0476190476190476,seed_project,Relational,seed_manifest,0.7446428828413948
223485832,4,92,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.7453048771712695
39468142,7,91,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.745959675910602
327628682,1,91,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7466144746499345
24560307,16,90,0.0544217687074829,expanded_target_project,not_in_dbms_metadata,unavailable,0.7472620777987249
10610797,3,90,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.7479096809475153
53757700,3,90,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.7485572840963057
200511807,1,90,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7492048872450962
68291529,1,90,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7498524903938866
3320710,6,89,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.7504928979521349
104327447,1,88,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7511261099198411
358917318,7,87,0.0238095238095238,seed_project,Relational,seed_manifest,0.7517521262970052
167499157,3,87,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.7523781426741692
113677984,7,86,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.7529969634607913
34685800,7,86,0.0238095238095238,expanded_target_project,not_in_dbms_metadata,unavailable,0.7536157842474132
18260583,18,85,0.0612244897959183,expanded_target_project,not_in_dbms_metadata,unavailable,0.754227409443493
258933250,8,85,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.7548390346395729
20321688,3,84,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.7554434642451106
483457655,1,84,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7560478938506483
389256017,3,83,0.010204081632653,expanded_target_project,not_in_dbms_metadata,unavailable,0.756645127865644
254774075,1,83,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7572423618806395
154422394,1,82,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.757832400305093
192625955,16,81,0.0544217687074829,expanded_target_project,not_in_dbms_metadata,unavailable,0.7584152431390044
100649664,2,81,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.7589980859729158
11225014,9,79,0.0306122448979591,seed_project,Key-value,seed_manifest,0.759566537625743
363150,4,79,0.0136054421768707,expanded_target_project,not_in_dbms_metadata,unavailable,0.76013498927857
62576980,1,79,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7607034409313972
18128548,5,77,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.7612575014031402
20037550,1,77,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7618115618748831
637657854,1,77,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.762365622346626
13310527,11,76,0.0374149659863945,expanded_target_project,not_in_dbms_metadata,unavailable,0.7629124872278268
24725038,2,76,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.7634593521090276
307760976,1,76,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7640062169902284
206444,9,75,0.0306122448979591,seed_project,Relational,seed_manifest,0.764545886280887
28352089,6,75,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.7650855555715458
574877,8,74,0.0272108843537414,expanded_target_project,not_in_dbms_metadata,unavailable,0.7656180292716623
27146054,6,74,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.7661505029717789
39840932,5,74,0.0170068027210884,expanded_target_project,not_in_dbms_metadata,unavailable,0.7666829766718954
98346885,2,74,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.767215450372012
301727732,2,73,0.0068027210884353,expanded_target_project,not_in_dbms_metadata,unavailable,0.7677407284815865
87362999,1,73,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.768266006591161
206341,6,71,0.0204081632653061,expanded_target_project,not_in_dbms_metadata,unavailable,0.7687768935196512
481324763,1,71,0.0034013605442176,expanded_target_project,not_in_dbms_metadata,unavailable,0.7692877804481414
